NAME	nGENE	nUMI	biosample_id	donor_id	species	species__ontology_label	disease	disease__ontology_label	organ	organ__ontology_label	library_preparation_protocol	library_preparation_protocol__ontology_label	sex	ventricle	cell_type	cell_type__ontology_label	cell_type_subset__ontology_label
E.TCP.V2.Rep1_2010	3435	15140	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2011	3650	18794	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2012	3198	13796	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2015	3665	16709	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2018	3147	13943	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2019	3020	11202	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2023	3355	10728	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2024	3182	15642	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2025	3482	18877	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2026	3107	13498	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2027	3398	12865	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2028	3054	13773	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2031	3870	15941	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2041	3619	11959	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2044	2539	10431	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2046	3304	16210	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2048	2680	12283	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2054	3181	11524	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2055	3382	16997	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2058	4004	18274	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2059	2901	11616	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2063	3013	15546	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2064	2941	14734	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2065	3236	11591	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2068	3315	16764	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2071	3247	14533	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2073	3850	18462	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2076	3310	16911	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2077	4078	14520	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2078	3350	17721	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2079	3459	18426	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2082	2822	13748	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2084	3580	20151	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2085	3736	14033	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep1_2088	2877	13227	E.TCP.V2.Rep1	V2_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_2	3654	19182	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_3	3152	13074	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_4	3405	15860	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_5	2668	10986	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_6	3091	14278	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_7	4123	24756	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_8	3383	13953	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_9	3012	12481	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_11	3132	13403	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_13	3695	19125	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_14	4539	25654	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_16	3016	12484	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_17	2943	12667	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_19	2605	11278	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_21	2774	14337	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_22	2746	10012	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_23	3061	12596	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_24	2977	10932	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_25	4251	22500	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_26	2787	11484	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_28	3595	18347	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_30	2791	13897	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_33	3244	13269	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_38	2968	12415	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_41	2518	10802	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_42	3183	14628	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_43	3137	13603	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_46	2771	11949	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_47	3424	14218	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_48	3775	19711	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_49	2630	12474	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_50	2769	12049	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_52	2679	12022	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_53	3148	14391	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_54	3177	15127	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_57	2979	12345	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_58	4459	18051	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_59	2970	13261	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_60	3875	23028	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_61	3265	14322	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_62	3192	14489	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_63	2669	11961	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_66	2789	12272	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_67	2812	10912	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_68	2999	10017	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_72	3167	16030	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_73	3979	19221	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_75	3179	15472	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_77	2882	11611	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_78	2995	13194	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_80	2903	12451	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_81	3033	13631	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_82	3532	16166	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_85	2997	14695	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_86	3304	13363	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_88	2956	12722	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_90	2919	11486	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_91	4075	19266	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_92	3587	16439	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_98	2850	11125	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_100	3530	15603	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_101	3119	13234	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_102	2725	13406	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_103	3398	15803	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_105	3346	15008	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_106	2752	11285	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_108	3958	22279	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_109	4011	16854	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
E.TCP.V2.Rep2_110	2992	16459	E.TCP.V2.Rep2	V2_Rep2	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009899	10x 3' v2 sequencing	mixed	TCP	CL_0000066	epithelial cell	
